time_tick,acc_X_value,acc_Y_value,acc_Z_value
7.959046,-5.044913,-0.286117,-13.723156
7.993595,-19.856422,5.696159,-9.219203
8.026117,-14.165501,9.985225,3.923189
8.059161,-12.930348,15.305181,6.166038
8.093479,-16.194509,6.342916,2.561887
8.126110,-13.080739,12.992599,0.163111
8.159028,-10.113469,11.678584,-11.153487
8.193489,1.469045,5.544122,-5.036533
8.226144,16.777668,-0.871969,-11.931481
8.259222,15.454375,-0.800141,-8.614496
8.293365,2.037538,5.346892,-11.069538
8.325834,-11.126552,-0.948138,-15.735704
8.358764,-25.487336,5.558936,-4.521162
8.392710,-9.702549,5.485162,7.979560
8.425444,-7.994375,11.853517,8.841803
8.459530,-14.990781,8.451534,2.143486
8.492531,-12.565219,16.243443,1.724186
8.527290,-8.049743,13.099594,-7.003140
8.559965,2.679507,0.136025,-6.983088
8.593123,12.991701,3.047479,-10.885327
8.625592,14.640467,-0.259631,-7.690151
8.660061,6.801272,-0.936765,-9.325898
8.693313,-4.887189,1.586963,-18.046191
8.726400,-25.024940,4.387082,-8.752915
8.759585,-15.725977,10.648143,7.317839
8.793001,-10.629139,10.213131,8.059171
8.825613,-14.374701,3.397793,-2.729038
8.859540,-15.830578,13.285301,-0.502351
8.893007,-5.301999,8.554638,-10.429664
8.925442,5.417075,0.854761,-11.237437
8.959504,13.913352,2.877035,-8.667768
8.993417,14.077511,-0.629398,-6.213474
9.025522,8.366238,3.894907,-9.475840
9.059617,-15.545358,1.988605,-10.800330
9.092547,-25.836603,8.214650,-0.225811
9.125924,-10.970624,6.145237,4.901555
9.159501,-11.461453,7.349713,5.637948
9.192474,-14.176574,7.943796,2.766449
9.226579,-11.476866,14.489178,-0.203963
9.259453,-4.927892,13.364612,-10.727304
9.292252,4.722282,3.242763,-8.312366
9.326443,12.700197,-5.590810,-9.037686
9.359706,13.292933,0.752405,-16.924917
9.393376,-1.328231,11.639977,-21.357939
9.427745,-17.413052,-7.189745,-10.268798
9.459219,-11.318394,4.636836,-5.436678
9.492420,5.997989,14.746564,4.316152
9.525721,-2.385458,14.205306,0.745671
9.560825,-14.904437,12.056433,1.452883
9.592453,-9.966220,1.974090,-0.620120
9.625619,-4.778399,-2.013895,2.496344
9.660707,-1.058125,-2.396233,1.433729
9.692121,-1.707276,-1.883107,-2.927615
9.726693,-4.356705,0.509834,-5.134250
9.760404,-9.175208,14.472718,-6.088672
9.792554,-10.461089,13.095703,-5.977338
9.826843,-9.428553,14.154726,-3.898498
9.860257,-9.752081,18.611393,-5.392833
9.892462,-7.034266,15.019064,-0.692697
9.925655,-4.902752,8.876071,1.892385
9.960468,-3.611782,3.836097,1.178139
9.992542,-3.434156,4.108896,0.478259
10.025646,-3.273888,7.208899,0.597973
10.060472,-3.834301,10.756934,1.659091
10.092105,-4.310166,11.842294,1.401107
10.125671,-3.465880,11.092732,1.375069
10.159102,-3.226901,10.140554,0.537218
10.192484,-3.350805,9.946018,0.607999
10.226884,-3.752447,9.476888,0.397601
10.259097,-4.113535,9.941828,0.564752
10.293263,-4.076274,9.931503,1.013083
10.326766,-3.248000,8.923359,1.806041
10.359494,-2.437684,7.927185,1.941767
10.394013,-2.466714,7.937960,1.118731
10.426015,-2.467313,13.427312,0.281478
10.459225,-1.581576,5.994098,2.125528
10.493318,-0.536171,6.444374,1.885651
10.528483,-2.848304,13.926371,1.873380
10.558839,-4.160972,14.204258,3.226751
10.592571,-6.500041,12.433683,4.003996
10.626213,-7.392511,11.480607,2.262601
10.660676,-7.024539,9.668880,0.104151
10.692448,-6.635617,9.150367,0.054171
10.726049,-3.726858,8.711165,-0.350464
10.759993,-0.150541,6.583990,1.235153
10.792544,-0.308863,7.969534,2.747594
10.826055,-3.944438,8.882057,3.219418
10.859860,-5.152805,9.020477,7.838148
10.892490,-6.151223,10.912712,6.621551
10.926072,-7.573729,14.086340,5.282246
10.960426,-9.152312,24.795537,5.432338
10.996293,-10.476952,24.238416,2.689982
11.026496,-12.639292,25.080607,-0.181966
11.059344,-8.046601,23.425855,-4.767475
11.093274,-1.901513,18.032274,-10.792998
11.125888,5.128264,12.866001,-13.694125
11.159595,8.246075,8.153895,-12.607418
11.192975,7.498907,8.227519,-7.706013
11.226623,8.192502,6.811448,-4.444844
11.259589,8.254155,4.946448,-1.882209
11.293498,4.715698,6.078646,-1.860211
11.326320,1.456026,8.037472,-2.187181
11.359775,-1.655949,6.965580,0.305272
11.393654,-7.317839,5.013338,-2.161592
11.428108,-13.406362,6.999100,-5.424856
11.459973,-21.382032,11.021353,-1.084462
11.495701,-24.509270,12.972248,-1.102869
11.526078,-20.929811,18.820444,3.715335
11.558876,-12.742396,17.597711,4.699686
