time_tick,acc_X_value,acc_Y_value,acc_Z_value
6.618271,-6.227391,27.109616,5.575995
6.652076,-1.627068,26.357809,7.887979
6.685197,-3.944289,22.151645,7.656781
6.719055,-12.088606,13.009958,6.297873
6.751718,-8.180232,5.660095,-1.809632
6.785624,-7.980907,4.425391,-8.582771
6.818966,-1.551947,9.905465,-9.361812
6.851723,1.884454,11.970239,-9.580291
6.886018,8.305034,14.807469,-15.386138
6.918493,10.222708,-0.285070,-15.779101
6.951792,4.485248,-3.577215,-14.065389
6.985175,-3.173328,-1.679892,-8.775960
7.018624,-4.658385,-0.737440,-0.638975
7.051894,-1.023857,0.610992,-1.604322
7.085089,0.476912,2.426311,0.174633
7.118243,-3.671041,0.516867,-1.526358
7.152234,-5.111953,1.117534,-2.551412
7.184852,-6.561993,3.618217,-2.679656
7.218570,-10.758280,11.060709,-10.270444
7.252024,-11.951384,12.068704,1.207768
7.285585,-14.467480,18.356850,0.597524
7.318469,-3.256081,24.264005,4.358351
7.351939,-6.239363,21.448623,7.724868
7.385062,-2.334879,18.197031,2.500085
7.418561,-10.497153,10.802275,0.836953
7.451699,-6.657166,5.945314,-2.759117
7.485176,-6.620503,5.779211,-7.882742
7.518849,-1.116187,5.426801,-8.943560
7.551714,-0.170743,10.884878,-13.711035
7.585814,-0.729659,10.363822,-19.057029
7.618142,4.926994,1.149707,-15.994287
7.651893,1.678695,-4.436614,-12.765441
7.685727,-9.149319,-4.702380,-4.853070
7.718642,-7.682070,0.511480,2.249732
7.751850,-2.605134,1.169460,1.943563
7.785545,1.049596,0.096220,-0.727115
7.818442,-3.256081,3.745862,1.065009
7.851640,-6.499442,-0.938561,1.766385
7.885585,-5.775320,5.796868,-8.504807
7.918518,-16.637303,9.139144,3.349907
7.951693,-10.756485,13.996105,1.444503
7.985119,-1.144170,28.328457,4.438859
8.018582,-3.450168,26.240190,7.219374
8.051782,-2.809846,24.352594,8.530845
8.085510,-9.259307,13.618256,2.590918
8.118524,-8.517826,7.095171,-1.741245
8.151688,-7.874212,1.347086,-5.356469
8.185288,1.012484,3.244109,-8.884002
8.218645,3.471567,6.852450,-11.858306
8.251858,2.520137,13.131468,-13.498692
8.285484,7.951877,7.491575,-17.773542
8.317959,5.916284,0.288512,-13.519342
8.351661,1.941168,-3.910170,-14.571482
8.385329,-6.566931,-1.628863,-5.048055
8.418644,-10.291245,0.822887,1.246675
8.451820,-4.440206,-0.245863,1.185621
8.485288,1.868891,1.589657,-0.545598
8.518640,-0.772008,3.869617,1.023258
8.551822,-6.104834,-0.586750,-0.443093
8.585128,-6.408010,5.474238,-6.189831
8.618641,-12.193805,11.206162,-4.952583
8.651821,-12.263988,12.778311,-4.991041
8.685294,-5.596048,21.242714,-3.700820
8.718913,-9.210224,25.489581,-3.951621
8.751720,-12.851935,20.869654,-0.352708
8.785146,-4.757000,13.372692,-0.872418
8.818747,-3.721620,10.028621,-5.308733
8.851727,-6.161997,1.551348,-6.649534
8.885355,-2.373337,2.589571,-7.152185
8.918574,0.238980,7.233291,-8.814269
8.952166,2.013446,9.881971,-12.792377
8.985232,1.030890,7.774849,-16.161438
