time_tick,acc_X_value,acc_Y_value,acc_Z_value
7.458188,9.028258,-2.772734,-21.298681
7.491982,-5.450595,-4.017464,-7.467782
7.524677,4.491084,4.660031,-0.187652
7.558836,1.112146,7.121508,0.279383
7.591450,-7.974323,21.679223,6.598356
7.624652,-14.678028,29.740937,6.398433
7.658568,-18.118918,23.986118,-2.735024
7.691384,-13.879832,8.022807,-3.910170
7.724636,-9.739212,-0.266364,-8.371176
7.758955,13.315978,-4.935823,-9.653167
7.791837,11.146753,-0.597225,-15.186664
7.824814,2.095899,0.876758,-5.007352
7.858841,0.219825,0.548890,1.950745
7.891681,-3.709798,9.381416,1.517379
7.924858,-8.630208,17.123942,5.132903
7.958668,-29.517819,28.210239,-1.819359
7.991841,-16.319760,16.009251,-5.430991
8.025216,-10.192181,5.408096,-8.892981
8.058559,6.285303,-0.642716,-14.710650
8.091680,9.219203,-4.031381,-20.267042
8.124823,-4.320342,-5.820362,-6.242206
8.158562,3.749753,1.531745,-0.769614
8.191515,1.123519,8.433128,-3.345867
8.224858,-9.186431,18.305522,7.088736
8.258222,-15.905698,25.085246,5.028302
8.291279,-24.084284,31.282858,-1.657296
8.325033,-14.392060,12.538882,-3.848966
8.358295,-6.016694,-6.197762,-6.792443
8.391255,14.048031,-5.005407,-10.077405
8.424565,13.842422,1.307730,-14.627149
8.458292,3.495959,2.211872,-2.445016
8.491578,2.837679,0.997370,0.586002
8.524570,-2.921779,9.345352,3.743169
8.558529,-12.986314,22.467542,7.609793
8.591345,-28.456252,30.363601,0.836354
8.624593,-18.689057,22.539221,-2.368549
8.658402,-11.622768,3.411261,-7.871818
8.691313,1.978579,-8.128904,-12.120480
8.724640,11.354757,-3.603402,-19.320551
8.758429,-6.906172,-3.927080,-10.310399
8.791394,2.877933,1.877720,-0.824682
8.824642,6.188933,3.262516,-3.445230
8.858452,-5.370087,18.014467,7.460000
8.891735,-11.406983,24.584690,6.568428
8.924731,-22.894922,32.709255,-0.031126
8.958989,-13.634268,17.229739,-2.230428
8.991675,-8.802297,3.562550,-5.070053
9.025011,9.449204,-4.322287,-8.572446
9.058656,8.627514,-2.395784,-16.840368
9.091627,-7.125847,0.334452,-7.869124
9.124727,1.557334,-0.785925,0.653790
9.158916,1.690516,10.412904,0.162363
9.191672,-11.832717,15.096280,8.070094
9.224784,-16.432292,23.796221,0.652144
9.258183,-24.194421,22.626014,-6.920238
9.291518,-10.489821,9.965322,-7.533325
9.325139,-3.789708,-6.613320,-13.010556
9.358180,8.774165,-5.394479,-17.821577
9.391919,-3.135169,-3.745862,-10.095362
9.426411,5.040423,3.553421,-0.666959
9.458348,5.222688,3.128435,-0.892620
9.491598,-3.170485,17.457795,4.126554
9.524977,-13.846163,23.172809,10.160008
9.558193,-19.905804,30.941672,0.821689
9.592253,-16.979237,22.383442,-3.222561
9.625156,-9.102780,4.758197,-8.653702
9.658473,9.523726,-7.653040,-12.412882
9.691988,9.986871,-3.954764,-16.858325
9.724848,-4.090789,-2.848453,-9.084075
9.758555,0.080957,-0.171491,-0.746269
9.792096,-1.593099,8.623624,2.820021
9.825273,-9.853240,15.762640,8.239041
9.858130,-21.011665,25.368969,0.859998
9.891873,-21.018549,24.068572,-4.877163
9.924999,-10.469769,10.681214,-5.816172
9.959860,0.826628,-5.226579,-15.815164
9.991491,9.376777,-6.861578,-19.101024
10.025189,-3.818140,-5.959231,-7.338191
10.059638,3.856149,-0.471675,3.310551
10.091676,5.032941,3.170036,-2.452049
10.125244,-2.536448,8.277949,8.243830
10.158561,-13.128924,29.102860,5.236905
10.191653,-26.248869,37.727381,-2.348496
10.225289,-9.071505,17.402427,-4.631898
10.258360,-5.067958,-3.541151,-10.447771
10.291474,2.789195,-7.551282,-10.479645
10.325606,8.838361,0.206956,-10.158362
10.357987,7.233590,3.032514,-2.712129
10.392092,3.557013,-2.396981,-1.837615
10.425207,-6.543587,8.753813,3.963892
10.458416,-13.211078,13.214220,5.359013
10.491648,-21.679522,25.093775,0.635085
10.525301,-21.201413,22.295153,-8.171403
10.558409,-10.650837,10.771150,-10.867370
10.591935,3.020244,-9.663044,-8.103016
10.625151,13.012352,-2.105776,-16.941078
10.658488,-5.153404,-5.922868,-4.937319
10.692163,-1.352473,2.749390,2.329192
10.724956,0.180918,5.785047,-0.145004
10.759029,-6.399780,16.075992,6.380027
10.791757,-15.610603,20.221700,7.276837
10.825075,-21.800583,27.607777,-1.954786
10.858405,-13.659558,19.584970,-5.405702
10.891527,-10.276729,6.350996,-2.465218
10.925340,17.190084,-8.671509,-10.603849
10.958037,12.254560,-3.185150,-15.505703
10.991823,-4.718841,-1.239941,-9.148122
11.025523,3.160010,-1.879515,-1.968254
11.057987,0.533178,9.159944,2.751635
11.091679,-10.224205,17.002132,9.397727
11.125282,-22.380898,26.668318,2.055645
11.158743,-22.383143,26.880662,-2.943626
11.191735,-11.042901,15.394817,-8.054831
11.225525,4.403992,-7.622213,-12.948754
11.258436,10.134569,-8.687521,-20.829101
11.291776,-0.347920,-3.478450,-13.332588
11.325461,1.852580,1.963465,2.379323
11.357971,4.533882,1.448544,0.222968
11.391929,-1.146714,17.504484,7.475413
11.425555,-11.228010,22.967948,9.156502
11.458123,-19.502965,32.930577,-0.014665
11.491757,-17.079947,29.362041,-5.503868
11.525510,-5.407946,1.047501,-7.117767
11.557936,12.807940,-10.583946,-15.333314
11.591678,7.420943,-3.391508,-14.488580
11.625152,-4.366282,2.121039,-5.765144
11.658233,2.728290,-0.285519,-0.649600
11.691504,0.902796,2.807451,1.977083
11.725513,-11.545253,13.564535,5.867051
11.758240,-19.903709,25.742328,2.305699
11.791752,-26.734461,25.936116,-5.109409
11.825136,-12.301847,9.914145,-8.175742
11.857974,-3.722817,-3.755888,-11.518317
11.891813,10.971971,-8.980971,-12.782650
11.925196,2.884817,-2.189127,-12.275510
11.958024,-1.160481,-1.160032,-1.571700
11.991732,2.850548,3.072768,0.794005
12.025201,-1.065458,14.939753,1.085959
12.058426,-12.395973,23.855630,9.534949
12.091792,-16.420919,27.656411,8.199236
12.125225,-15.780148,23.403858,0.615930
12.158012,-8.839708,8.924705,-3.964191
12.191906,0.298987,-0.346872,-9.376028
12.225220,17.284509,-2.587476,-16.240749
12.258027,2.019432,-1.361601,-9.759414
12.291709,1.363547,-0.703322,-2.371092
12.325359,2.920731,1.569605,-0.800889
12.358421,-7.831115,14.528834,6.041535
12.391890,-18.227109,25.118766,9.714820
12.425463,-22.433722,24.572868,-0.130938
12.458341,-8.664925,10.817838,-2.720658
12.492120,-4.887488,0.440100,-11.793361
12.525293,10.282865,-0.323528,-18.243570
12.558231,8.157785,-5.082323,-18.317344
12.591885,-1.446598,-5.618644,-9.950208
12.625531,0.895014,1.019068,-2.902924
12.657964,-5.351980,11.933576,0.385929
12.691701,-11.681428,18.450377,4.782589
12.725629,-13.712681,29.353661,3.829812
12.758079,-20.945074,24.496101,0.114626
12.791755,-7.785174,9.040080,-4.930585
12.825212,0.619671,-2.949462,-13.771341
12.857948,5.344498,-9.471501,-11.146753
12.891804,4.361493,-3.292294,-13.471756
12.925536,1.855722,1.562572,-1.332122
12.958031,1.148360,4.692354,-0.189747
12.991894,-8.429238,12.092497,6.039440
13.025387,-22.330618,22.316103,3.042989
13.058352,-24.653825,21.524941,-1.747081
13.091797,-12.498329,14.742973,-3.812902
13.125517,-5.411388,-4.161870,-9.473895
13.158003,6.357880,-4.515775,-15.168857
13.192319,7.941402,-3.137713,-18.261527
13.225226,-2.489011,-1.794818,-8.342295
13.257993,5.647674,3.995916,-1.980824
13.292187,1.952990,8.048097,-4.973982
13.325270,-17.746157,24.250537,7.343578
13.358559,-12.643183,19.062117,5.640791
13.391948,-24.774437,25.055616,2.411795
13.425081,-12.119433,10.084887,-2.227884
13.458096,-1.000363,1.539377,-11.832118
13.493343,1.589507,-5.760505,-11.070735
13.525009,9.935095,-2.377377,-14.393856
13.558531,8.333915,0.836205,-11.691753
13.593148,2.758817,3.020992,-0.436359
13.624638,-7.468530,11.799795,2.841720
13.658595,-15.960767,19.851035,6.413846
13.692800,-20.164537,23.484814,2.123583
13.725021,-17.564640,16.780361,-0.046988
13.758136,-9.894092,8.170804,-5.724591
13.792723,-7.351060,-5.978385,-12.248574
13.825407,7.670099,-2.528218,-16.786646
13.858596,7.485739,-4.245670,-19.351527
13.891965,1.145966,-3.522445,-6.045575
13.925020,3.881439,5.212962,-4.263477
13.958748,-7.361385,19.879467,-1.229466
13.992010,-15.830278,24.474104,10.422033
14.025045,-12.400163,25.068037,3.406622
14.058595,-17.549377,19.287629,1.306233
14.091900,-9.425560,4.779895,-10.873505
14.125192,3.460344,-4.642523,-6.738123
14.158403,14.666655,-8.374917,-16.637901
14.191962,-5.239000,-0.891573,-8.445698
14.225045,0.677284,-0.085745,-0.352559
14.258121,6.195218,5.606223,-3.943541
14.291648,-11.524003,18.821940,9.249281
14.325249,-23.371235,22.857511,6.081938
14.358448,-25.826278,23.583878,-2.217260
14.391726,-13.222151,11.827030,-8.631405
14.425523,-10.555664,-3.703663,-11.874467
14.458491,10.288701,-8.692310,-9.785302
14.491691,12.864505,-2.843964,-19.682238
14.525487,-5.433984,-5.773674,-7.506988
14.558489,-0.215336,2.838876,0.991085
14.591779,0.500256,8.098676,2.242998
14.625447,-11.906491,19.866298,8.721640
14.658194,-10.940994,27.078939,8.375665
14.691760,-22.705773,30.847247,-1.362050
14.725329,-10.954313,13.683351,-4.406386
14.758588,-3.615523,1.469494,-13.095703
14.791916,6.546131,-8.962864,-15.231108
14.825970,5.786393,-2.229381,-14.103548
14.858004,3.977510,2.111911,-6.680510
14.891820,4.131193,2.938239,-2.666338
14.925761,-6.004573,16.657205,6.872352
14.958132,-17.428315,17.466025,9.299711
14.991853,-24.082189,24.731639,2.007161
15.025389,-19.108058,20.761762,-2.889156
15.058422,-8.454826,6.139551,-9.513401
15.092199,5.213710,-4.723480,-15.857364
15.125026,9.960085,-2.877634,-19.767833
15.158122,-0.296742,-5.261895,-11.818950
15.192347,1.964513,0.641370,-0.309611
15.225079,0.690901,6.535506,0.088738
15.258099,-6.390352,16.413736,6.465623
15.292197,-11.674843,21.267555,5.929602
15.325223,-24.828758,30.004907,1.324190
15.358201,-16.765696,22.667315,-1.345290
15.392328,-2.886912,3.498652,-9.114902
15.425000,9.219053,-6.501986,-10.640212
15.458105,11.286071,-4.794410,-15.005297
15.492198,1.619286,0.248856,-6.361322
15.525310,3.550429,-1.371328,-2.177155
15.558081,-0.322929,6.303559,-0.492176
15.592417,-17.393598,17.102393,6.454250
15.624820,-19.941419,27.063226,2.400572
15.658411,-25.443940,26.605917,-1.473983
15.692225,-13.275574,9.182989,-10.035355
15.725031,-7.320683,-9.584930,-12.602031
15.758169,11.479260,-10.181556,-14.979409
15.792307,10.650388,-1.015327,-14.141857
15.824819,4.584761,3.213732,-2.213818
15.858454,1.293065,6.494504,1.444054
15.892296,-5.813479,16.269630,3.693038
15.925045,-14.044290,20.282904,8.565263
15.958471,-15.161524,27.331087,5.116592
15.991946,-15.957924,23.862813,-0.650049
16.024768,-12.277755,7.657379,-6.144489
16.057977,-6.183845,-1.771324,-9.143483
16.092198,16.881370,-8.553142,-16.911149
16.125031,4.364337,-0.455962,-11.649853
16.158612,2.131664,3.685107,-3.378489
16.192596,4.792016,4.444396,-1.305485
16.225022,-4.971887,13.004870,6.041834
