time_tick,acc_X_value,acc_Y_value,acc_Z_value
11.103762,-17.588284,1.254906,5.353626
11.136549,-14.432763,-0.487537,6.068620
11.170115,-12.035333,-1.166317,5.152207
11.203939,-6.169779,0.208752,4.193295
11.236734,-7.602909,0.194386,9.438130
11.270120,-9.707488,2.728141,9.449802
11.304164,-4.640278,1.501817,10.179611
11.336638,-4.500063,1.496729,10.738079
11.370164,-4.391721,2.806105,11.102010
11.403884,-2.065222,3.174974,8.989052
11.436746,-3.662361,4.698789,7.018105
11.469839,-2.310786,4.664969,5.739106
11.503952,4.849180,7.222517,5.120183
11.536553,9.479282,9.480479,8.160778
11.570226,8.265379,5.912393,9.314675
11.603937,5.310978,0.465539,8.640533
11.636442,2.911154,0.422592,6.239213
11.669820,4.559022,2.711231,5.708280
11.703812,0.288512,1.872482,9.850846
11.736597,0.277887,-6.247743,0.056116
11.770336,-2.178951,-10.564642,-8.470539
11.803428,-4.462652,-16.714070,-8.737801
11.836526,-12.309479,-11.557523,-9.170120
11.869743,-24.549374,7.959957,-3.812902
11.903616,-15.846889,0.264569,-3.955811
11.936720,-16.028256,1.008145,-2.768095
11.969933,-26.750024,7.091879,2.685343
12.003879,-17.648590,3.856748,3.958355
12.036630,-16.325746,3.608191,7.382036
12.069762,-13.912005,5.768885,10.070671
12.103380,-10.842380,7.431119,12.615948
12.136427,-6.920388,8.620332,13.089867
12.169856,-3.968232,7.274293,14.243614
12.203927,-0.880649,6.160501,15.287075
12.236638,5.044913,5.853733,14.184655
12.270665,8.578282,4.071934,13.078345
12.303559,4.244323,-0.935268,13.061285
12.336937,8.969000,-5.450595,15.845991
12.370333,3.126340,-16.092602,11.232499
12.403650,4.508293,-12.362902,0.122109
12.436875,7.917159,-13.392595,-6.612572
12.470187,7.270403,-12.330728,-1.791825
12.503573,-4.648209,-15.983962,-12.578238
12.536777,-2.648381,-9.979987,-9.206184
12.570810,-8.202379,-10.099402,-10.219715
12.603595,-19.016326,-12.060174,-23.594802
12.637035,-15.107204,-8.800801,-22.846438
12.670660,-16.113702,-11.202421,-15.483107
12.703259,-12.920022,-20.427010,-4.524604
12.736610,-6.937746,-18.324377,-0.555924
12.770636,-5.077834,-10.629587,-2.619051
12.803494,-1.359955,-3.033263,-0.691650
12.836912,-3.968381,-1.284834,-5.393431
12.871179,-4.725275,-8.418463,-4.864892
12.903571,-2.791888,-24.217167,-5.443262
12.936861,1.839411,-6.086877,-5.782353
12.971327,1.895826,-3.248299,-7.386525
13.003367,-2.112210,0.250353,-3.148787
13.036968,-5.387445,-3.032514,-2.391594
13.070290,-8.906150,-7.940653,-3.395099
13.103358,-17.949073,-16.848898,-3.695881
13.137090,-21.682066,-14.599016,-5.321902
13.169934,-20.445267,-24.433700,-1.296955
13.203365,-21.936459,-19.783546,0.927038
13.236958,-25.378396,-8.724932,-1.895976
13.270224,-23.367644,-2.981785,2.828551
13.303289,-21.962197,-2.889755,6.043779
13.336769,-16.708982,-6.025673,15.359502
13.370866,0.025439,-10.740024,20.253275
13.403508,5.307536,-30.988510,23.644633
13.436866,10.277627,-27.440626,24.841328
13.470093,16.002517,-19.215800,8.750970
13.504631,7.190643,-23.855181,-6.327353
13.536721,6.526677,-15.397960,-1.968104
13.570983,-1.610757,-14.747612,-20.337674
13.604528,-1.284236,-9.200797,-20.443172
13.636663,-8.041363,-6.187287,-19.736408
13.670181,-22.466045,-8.773117,-25.397551
13.704356,-23.437976,-8.762043,-14.629543
13.736709,-21.833056,-9.720357,-12.235855
13.769764,-7.731602,0.478558,-3.118858
13.803858,-8.934731,7.053869,11.082706
13.836460,-3.819487,1.201184,7.837400
13.870276,7.255588,5.809588,-2.492752
13.903755,-2.815382,-4.688762,1.241887
13.936755,-0.087541,-24.755433,-3.251442
13.970386,6.226044,-13.988473,-6.113363
14.003696,5.234510,-5.625677,-5.877376
14.036808,1.419214,-2.708986,-4.985055
14.070513,-4.415514,-7.286115,-3.387767
14.103439,-4.898412,-19.418716,-1.935781
14.137097,-2.740561,-19.404949,-1.518577
14.170155,-2.387553,-19.135143,-2.904719
14.203419,-5.320106,-19.351078,-4.348025
14.236753,0.543354,-14.296887,-3.936358
14.270674,1.805293,-10.863030,-3.944588
14.303425,-0.795801,-10.309800,-3.250843
14.336598,-1.172004,-10.118108,-0.231647
14.370771,-3.161207,-6.880882,0.157574
14.403493,-1.588161,-4.673200,-1.172901
14.436729,-0.680875,-4.667364,-1.491791
14.470231,-2.094702,-7.505342,-1.151054
14.503364,-2.038287,-8.913931,-0.543653
14.536741,0.362435,-9.699706,-0.491727
14.570348,1.342447,-12.044162,0.183762
14.603387,0.289110,-12.543670,0.321433
14.636731,0.225662,-14.030972,2.187930
14.669787,0.257236,-11.871624,1.220039
14.703420,1.466651,-9.667234,1.979477
14.736919,1.140130,-8.384345,0.770960
14.769958,2.547372,-8.218540,2.064175
14.803565,2.406109,-9.756421,1.738552
14.836677,3.459895,-9.575353,0.213840
14.870344,3.945935,-12.284788,0.857454
14.903574,2.789494,-12.999034,-1.688571
14.937112,3.406622,-15.223327,-1.320000
14.969751,-1.497178,-14.287310,-1.592949
15.003406,-2.669032,-12.545765,-3.883833
15.036959,-2.034246,-11.653744,-4.027640
15.070825,-2.820770,-11.237437,-6.454400
15.103479,-3.317135,-10.989179,-4.986552
15.136920,-4.664670,-12.243636,-4.686219
15.170419,-4.800995,-9.472847,-1.482064
15.203610,-5.688677,-8.714008,0.648403
15.236906,-4.639231,-8.944159,1.435974
15.270679,-1.450040,-11.898859,0.600368
15.303443,-4.265273,-9.354929,0.912672
15.336926,-5.320405,-6.080143,-2.644640
15.370784,-6.473404,-2.699858,-4.178630
15.403450,-9.475990,-1.897024,-5.258004
15.436921,-12.835025,-1.322245,-5.488305
15.470695,-18.791413,-0.257087,-3.653533
15.503565,-24.586336,-4.676342,1.012035
15.536779,-24.622250,-3.837294,9.249730
15.570452,-17.615668,-3.038799,13.793638
15.603446,-9.638053,-2.601393,14.900846
15.636752,0.191393,-5.236156,16.739210
15.673410,17.737478,-23.279953,11.871025
15.703251,16.501876,-18.237884,5.910148
15.736808,3.529179,-20.127126,-1.876971
15.770407,5.783850,-10.491916,-1.311770
15.803408,2.753730,-10.342273,-4.297297
15.836752,-6.975157,-12.624926,-15.198187
15.870277,-17.967928,-2.107871,-20.497642
15.903718,-19.979428,-6.516352,-22.128750
15.936751,-15.906746,-3.447025,-16.507113
15.970031,-3.842382,-4.683974,-6.309096
16.003431,-4.578925,-8.815466,-0.399846
16.036895,-5.556243,-20.157653,0.105798
16.070242,6.476547,-4.124309,-6.759821
16.103451,7.276239,0.539762,-8.014727
16.137198,5.792529,-16.224737,0.084099
16.170456,1.205224,-9.657058,-2.127025
16.203548,1.918123,-13.246094,-5.760805
16.237139,-0.513126,-5.998737,-3.807665
16.270389,-9.882869,0.759288,-1.495382
16.303566,-18.915617,0.473919,-2.696117
16.336953,-20.037340,-6.946875,-4.851873
16.369868,-25.619172,-21.280873,-0.103403
16.403590,-26.826341,-19.731171,4.803090
16.436894,-28.372153,-22.538921,5.824103
16.470277,-25.853064,-10.649490,3.004381
16.503388,-22.357853,-8.623474,5.551454
16.536880,-5.977936,-6.360873,5.820362
16.570232,-1.062465,-5.049252,13.476993
16.603447,7.759735,-27.043922,15.751267
16.637591,14.790410,-15.979921,9.720955
16.670177,5.375324,-17.496852,2.242699
16.703585,9.197205,-9.008356,-0.403288
16.737453,2.651374,-8.756806,-5.042369
16.769948,-1.314164,-5.301850,-10.189787
16.803585,-7.978812,-6.011456,-15.840005
16.838052,-11.108744,-3.291097,-19.631658
16.869810,-7.847126,-2.318269,-18.150792
16.903422,-5.332826,0.420048,-9.021375
16.937437,-6.157957,-6.382870,0.542605
16.970440,-6.840927,-14.568190,-5.411538
17.003669,-2.149471,-13.841823,-2.443969
17.037444,4.778249,-8.951940,-3.580208
17.069825,2.859228,-6.123689,-7.464489
17.103482,3.155670,-24.274630,-2.258711
17.137364,-0.770063,-12.132302,0.407777
17.169845,1.074586,-9.686687,-2.682350
17.203462,-1.832827,-5.671318,-2.446064
17.237254,-14.008824,3.034460,0.707063
17.270099,-17.144143,-4.728567,-5.049851
17.303689,-12.720099,-15.579327,-6.473554
17.337082,-22.752611,-20.498091,-1.103168
17.370570,-26.086507,-21.449521,3.837294
17.403409,-21.988385,-23.893789,1.425798
17.437006,-29.407383,-11.329318,2.027363
17.470765,-24.514657,-7.945741,2.080037
17.504082,-16.368245,-5.170912,6.271386
17.537003,-8.312366,-9.515047,13.004421
17.570531,-0.805378,-18.494222,15.821449
17.604526,3.578711,-24.085032,18.876859
17.636858,17.327755,-19.364546,19.448196
17.670116,11.782137,-17.853750,4.289814
17.704059,3.915707,-14.859844,-3.074414
17.737035,4.486894,-9.800566,-5.371883
17.770175,-2.780516,-10.859738,-18.639525
17.803507,-8.687521,-6.709840,-22.216441
17.836861,-6.028067,-3.457800,-19.046554
17.870238,-5.278206,-2.961584,-16.499033
17.903649,-4.303731,-3.729102,-6.802768
17.937284,-9.268136,-13.435093,1.278849
17.969791,-9.458182,-13.611971,-3.220765
18.003942,0.828124,-11.300287,-5.556542
